Country,ST,CD,NAICS4,Description,Direct Jobs 2018,Indirect Jobs 2018,Total Jobs 2018
Mexico,PA,1,3119,Misc. Foods ,0.019035706,0.028396468,0.047432174
Mexico,PA,1,3132,Fabrics ,1.022494342,0.940820769,1.963315111
Mexico,PA,1,3133,Finished & Coated Textile Fabrics ,4.312506799,3.96803757,8.280544369
Mexico,PA,1,3149,Misc. Textile Products ,0.565182191,0.520037248,1.085219438
Mexico,PA,1,3152,Apparel ,0.025651693,0.023259813,0.048911505
Mexico,PA,1,3159,Apparel Accessories ,0.087359159,0.079213395,0.166572554
Mexico,PA,1,3169,Misc. Leather Products ,0.03330073,0.030195619,0.063496349
Mexico,PA,1,3222,Converted Paper Products ,1.185051445,1.4531605,2.638211945
Mexico,PA,1,3231,Printed Matter & Related Products ,0.643306543,0.662231299,1.305537842
Mexico,PA,1,3251,Basic Chemicals ,18.76061812,14.69051792,33.45113605
Mexico,PA,1,3252,Resins & Synthetic Fibers ,0.064107265,0.090336886,0.154444152
Mexico,PA,1,3254,Pharmaceuticals & Medicines ,4.048452181,2.192911598,6.241363779
Mexico,PA,1,3255,"Paints, Coatings & Adhesives ",1.812489304,2.037876575,3.850365879
Mexico,PA,1,3256,"Soaps, Cleaning Agents & Toiletries ",0.060415868,0.051028171,0.111444039
Mexico,PA,1,3259,Misc. Chemical Preparations ,0.041597625,0.048278079,0.089875704
Mexico,PA,1,3261,Plastics Products ,0.128291067,0.136590553,0.26488162
Mexico,PA,1,3262,Rubber Products ,0.125984563,0.120898784,0.246883347
Mexico,PA,1,3271,Clay & Refractory Products ,0.046707001,0.037147853,0.083854854
Mexico,PA,1,3272,Glass & Glass Products ,0.001603315,0.001103712,0.002707027
Mexico,PA,1,3279,Misc. Nonmetallic Minerals ,0.073541794,0.051022974,0.124564768
Mexico,PA,1,3311,"Iron, Steel & Ferroalloys",0.013369371,0.012828831,0.026198202
Mexico,PA,1,3312,Products from Purchased Steel ,0.361228324,1.006429793,1.367658117
Mexico,PA,1,3313,Aluminum,0.699349829,0.434820343,1.134170172
Mexico,PA,1,3314,Nonferrous Metal Products,0.010102881,0.00514911,0.015251991
Mexico,PA,1,3323,Architectural & Structural Metals ,0.036405527,0.034666705,0.071072232
Mexico,PA,1,3324,"Boilers, Tanks & Containers ",0.02078608,0.019669714,0.040455794
Mexico,PA,1,3326,Springs & Wire Products ,0.496235017,0.469183979,0.965418996
Mexico,PA,1,3327,"Bolts, Nuts & Misc. Turned Prods ",2.943335382,2.416540221,5.359875603
Mexico,PA,1,3329,Misc. Fabricated Metal Products ,3.777632493,3.012584412,6.790216904
Mexico,PA,1,3332,Industrial Machinery ,0.144610455,0.124728061,0.269338516
Mexico,PA,1,3333,Comm. & Serv. Industry Machinery ,0.264507366,0.244836723,0.509344089
Mexico,PA,1,3335,Metalworking Machinery ,0.036257192,0.032267044,0.068524236
Mexico,PA,1,3336,Engines & Turbines ,0.026779498,0.023494118,0.050273617
Mexico,PA,1,3339,Misc. General Purpose Machinery ,0.515508807,0.444208801,0.959717608
Mexico,PA,1,3341,Computer Equipment ,0.165252479,0.073568876,0.238821355
Mexico,PA,1,3342,Communications Equipment ,0.157542931,0.049668707,0.207211638
Mexico,PA,1,3343,Audio & Video Equipment ,0.102717035,0.369373792,0.472090827
Mexico,PA,1,3344,Semiconductors & Components ,1.548813331,0.512488904,2.061302235
Mexico,PA,1,3345,Navigational & Meas. Instruments ,3.404112404,0.889972881,4.294085285
Mexico,PA,1,3351,Electric Lighting Equipment ,0.036411067,0.028802022,0.065213089
Mexico,PA,1,3353,Electrical Equipment ,2.402048716,1.709358188,4.111406905
Mexico,PA,1,3359,Electrical Equipment & Components ,0.073559373,0.054567787,0.12812716
Mexico,PA,1,3363,Motor Vehicle Parts ,0.132038779,0.133017327,0.265056106
Mexico,PA,1,3364,Aerospace Products & Parts ,0.251291582,0.101250169,0.352541751
Mexico,PA,1,3372,Office Furniture & Fixtures ,0.097803787,0.099286805,0.197090591
Mexico,PA,1,3391,Medical Equipment & Supplies ,0.202625135,0.116098726,0.318723861
Mexico,PA,1,3399,Misc. Manufactured Commodities ,2.203097904,2.303579565,4.506677469
Mexico,PA,1,9100,Scrap Products ,0,0,0
Mexico,PA,2,2122,Metal Ores ,0.005674126,0.003993985,0.009668111
Mexico,PA,2,3112,Grain & Oilseed Milling Products ,0.023150263,0.025444115,0.048594378
Mexico,PA,2,3113,Sugar & Confectionery Products ,0.036446002,0.040601226,0.077047228
Mexico,PA,2,3115,Dairy Products ,0.084984859,0.110946143,0.195931002
Mexico,PA,2,3116,Meat Products ,0.579360856,0.838040042,1.417400898
Mexico,PA,2,3118,Bakery & Tortilla Products ,0.480317903,0.777484578,1.25780248
Mexico,PA,2,3119,Misc. Foods ,0.385515934,0.575092459,0.960608393
Mexico,PA,2,3121,Beverages ,0.007035253,0.007405891,0.014441145
Mexico,PA,2,3131,"Fibers, Yarns & Threads ",0.184097493,0.169392375,0.353489867
Mexico,PA,2,3132,Fabrics ,0.736743269,0.677894577,1.414637846
Mexico,PA,2,3133,Finished & Coated Textile Fabrics ,4.087834107,3.761311013,7.84914512
Mexico,PA,2,3141,Textile Furnishings ,0.112203437,0.103240986,0.215444423
Mexico,PA,2,3149,Misc. Textile Products ,2.410449303,2.217910334,4.628359636
Mexico,PA,2,3152,Apparel ,0.50212605,0.455305543,0.957431593
Mexico,PA,2,3159,Apparel Accessories ,0.083253684,0.075490733,0.158744417
Mexico,PA,2,3221,Pulp & Paperboard Mill Products ,0.394235848,0.423928748,0.818164596
Mexico,PA,2,3222,Converted Paper Products ,0.182492465,0.223780025,0.406272489
Mexico,PA,2,3231,Printed Matter & Related Products ,0.441807916,0.454804997,0.896612912
Mexico,PA,2,3251,Basic Chemicals ,2.012209181,1.575662104,3.587871285
Mexico,PA,2,3252,Resins & Synthetic Fibers ,0.762323117,1.074229211,1.836552327
Mexico,PA,2,3253,Pesticides & Fertilizers ,0.701868368,0.607725545,1.309593912
Mexico,PA,2,3254,Pharmaceuticals & Medicines ,0.288287138,0.156155533,0.444442671
Mexico,PA,2,3255,"Paints, Coatings & Adhesives ",0.011297648,0.012702537,0.024000185
Mexico,PA,2,3256,"Soaps, Cleaning Agents & Toiletries ",0.021146607,0.01786075,0.039007357
Mexico,PA,2,3259,Misc. Chemical Preparations ,0.027444125,0.031851569,0.059295694
Mexico,PA,2,3261,Plastics Products ,0.035091139,0.037361277,0.072452415
Mexico,PA,2,3313,Aluminum,0.001297742,0.00080687,0.002104612
Mexico,PA,2,3323,Architectural & Structural Metals ,0.388461661,0.36990773,0.758369391
Mexico,PA,2,3329,Misc. Fabricated Metal Products ,0.574898475,0.458469739,1.033368213
Mexico,PA,2,3332,Industrial Machinery ,0.040607975,0.035024812,0.075632787
Mexico,PA,2,3333,Comm. & Serv. Industry Machinery ,0.084968687,0.078649813,0.1636185
Mexico,PA,2,3334,HVAC & Refrigeration Equipment ,0.086321271,0.060585361,0.146906631
Mexico,PA,2,3336,Engines & Turbines ,0.069270363,0.060772091,0.130042454
Mexico,PA,2,3339,Misc. General Purpose Machinery ,0.083766104,0.072180417,0.155946521
Mexico,PA,2,3345,Navigational & Meas. Instruments ,0.019634718,0.005133311,0.024768029
Mexico,PA,2,3351,Electric Lighting Equipment ,1.552666003,1.228195828,2.780861831
Mexico,PA,2,3353,Electrical Equipment ,0.471638113,0.335629525,0.807267638
Mexico,PA,2,3361,Motor Vehicles ,0.455833043,0.613044092,1.068877135
Mexico,PA,2,3362,Motor Vehicle Bodies & Trailers ,1.493343902,1.718017774,3.211361677
Mexico,PA,2,3363,Motor Vehicle Parts ,27.31030173,27.51270022,54.82300195
Mexico,PA,2,3366,Ships & Boats ,0.02081857,0.017454917,0.038273487
Mexico,PA,2,3369,Misc. Transportation Equipment ,0.096057533,0.073598486,0.169656019
Mexico,PA,2,3372,Office Furniture & Fixtures ,0.137753398,0.13984218,0.277595579
Mexico,PA,2,3379,Furniture Related Products ,0.001880375,0.002490188,0.004370563
Mexico,PA,2,3391,Medical Equipment & Supplies ,0.299778471,0.171764962,0.471543432
Mexico,PA,2,3399,Misc. Manufactured Commodities ,1.238585164,1.295076115,2.533661279
Mexico,PA,3,2111,Oil & Gas ,0.001561505,0.000948656,0.002510161
Mexico,PA,3,2122,Metal Ores ,0.010706459,0.007536214,0.018242673
Mexico,PA,3,3112,Grain & Oilseed Milling Products ,0.034725985,0.038166821,0.072892806
Mexico,PA,3,3113,Sugar & Confectionery Products ,0.020531266,0.022872045,0.043403311
Mexico,PA,3,3115,Dairy Products ,0.085844399,0.112068256,0.197912655
Mexico,PA,3,3116,Meat Products ,1.117936251,1.617084299,2.735020549
Mexico,PA,3,3118,Bakery & Tortilla Products ,0.949093744,1.536286165,2.485379909
Mexico,PA,3,3119,Misc. Foods ,1.156763814,1.725599612,2.882363426
Mexico,PA,3,3121,Beverages ,0.006423265,0.006761662,0.013184927
Mexico,PA,3,3131,"Fibers, Yarns & Threads ",0.184097493,0.169392375,0.353489867
Mexico,PA,3,3132,Fabrics ,1.233970483,1.135404873,2.369375356
Mexico,PA,3,3133,Finished & Coated Textile Fabrics ,2.837911126,2.611227876,5.449139002
Mexico,PA,3,3141,Textile Furnishings ,0.020544477,0.01890345,0.039447927
Mexico,PA,3,3149,Misc. Textile Products ,3.62857515,3.33873619,6.96731134
Mexico,PA,3,3152,Apparel ,0.593799878,0.538431288,1.132231167
Mexico,PA,3,3159,Apparel Accessories ,0.127139306,0.115284261,0.242423568
Mexico,PA,3,3221,Pulp & Paperboard Mill Products ,0.634311122,0.682085916,1.316397037
Mexico,PA,3,3222,Converted Paper Products ,0.20957672,0.25699189,0.46656861
Mexico,PA,3,3231,Printed Matter & Related Products ,0.648442983,0.667518843,1.315961826
Mexico,PA,3,3251,Basic Chemicals ,5.850159264,4.58097217,10.43113143
Mexico,PA,3,3252,Resins & Synthetic Fibers ,1.144635824,1.61296596,2.757601784
Mexico,PA,3,3253,Pesticides & Fertilizers ,1.129280656,0.97780828,2.107088936
Mexico,PA,3,3254,Pharmaceuticals & Medicines ,0.412312902,0.223336155,0.635649057
Mexico,PA,3,3255,"Paints, Coatings & Adhesives ",0.051262049,0.057636604,0.108898653
Mexico,PA,3,3256,"Soaps, Cleaning Agents & Toiletries ",0.060565478,0.051154535,0.111720013
Mexico,PA,3,3259,Misc. Chemical Preparations ,0.078094085,0.090635762,0.168729848
Mexico,PA,3,3261,Plastics Products ,0.106252829,0.113126604,0.219379434
Mexico,PA,3,3279,Misc. Nonmetallic Minerals ,0.018662763,0.012948143,0.031610906
Mexico,PA,3,3312,Products from Purchased Steel ,0.012174417,0.033919534,0.046093951
Mexico,PA,3,3313,Aluminum,0.047158997,0.029321078,0.076480075
Mexico,PA,3,3314,Nonferrous Metal Products,0.01323632,0.006746121,0.019982441
Mexico,PA,3,3323,Architectural & Structural Metals ,0.371218213,0.353487874,0.724706087
Mexico,PA,3,3327,"Bolts, Nuts & Misc. Turned Prods ",0.098775594,0.081096839,0.179872433
Mexico,PA,3,3329,Misc. Fabricated Metal Products ,0.836462227,0.667061465,1.503523692
Mexico,PA,3,3332,Industrial Machinery ,0.12722098,0.109729453,0.236950433
Mexico,PA,3,3333,Comm. & Serv. Industry Machinery ,0.125949104,0.116582636,0.24253174
Mexico,PA,3,3334,HVAC & Refrigeration Equipment ,0.091784699,0.064419917,0.156204615
Mexico,PA,3,3336,Engines & Turbines ,0.104657278,0.091817645,0.196474923
Mexico,PA,3,3339,Misc. General Purpose Machinery ,0.119360408,0.102851674,0.222212082
Mexico,PA,3,3343,Audio & Video Equipment ,0.004327333,0.01556123,0.019888563
Mexico,PA,3,3344,Semiconductors & Components ,0.070923007,0.023467808,0.094390815
Mexico,PA,3,3345,Navigational & Meas. Instruments ,0.114733133,0.029995889,0.144729021
Mexico,PA,3,3351,Electric Lighting Equipment ,4.555475614,3.603489826,8.15896544
Mexico,PA,3,3353,Electrical Equipment ,1.338326094,0.952386457,2.290712551
Mexico,PA,3,3361,Motor Vehicles ,0.455833043,0.613044092,1.068877135
Mexico,PA,3,3362,Motor Vehicle Bodies & Trailers ,0.454568252,0.522958131,0.977526383
Mexico,PA,3,3363,Motor Vehicle Parts ,30.21268716,30.43659541,60.64928257
Mexico,PA,3,3364,Aerospace Products & Parts ,0.003102342,0.001249993,0.004352335
Mexico,PA,3,3365,Railroad Rolling Stock ,0.011261915,0.007594741,0.018856656
Mexico,PA,3,3366,Ships & Boats ,0.033496321,0.028084326,0.061580646
Mexico,PA,3,3369,Misc. Transportation Equipment ,0.192143852,0.147219026,0.339362878
Mexico,PA,3,3372,Office Furniture & Fixtures ,0.241838734,0.245505783,0.487344517
Mexico,PA,3,3379,Furniture Related Products ,0.00527003,0.006979124,0.012249154
Mexico,PA,3,3391,Medical Equipment & Supplies ,0.432687005,0.24791796,0.680604965
Mexico,PA,3,3399,Misc. Manufactured Commodities ,1.656024646,1.731554701,3.387579347
Mexico,PA,4,1111,Oilseeds & Grains ,0.342988643,0.282287617,0.62527626
Mexico,PA,4,1112,Vegetables & Melons ,0.004557599,0.00375101,0.008308608
Mexico,PA,4,1113,Fruits & Tree Nuts ,0.003769239,0.003102171,0.00687141
Mexico,PA,4,1114,Greenhouse & Nursery Products,0.075617207,0.062234717,0.137851924
Mexico,PA,4,1119,Misc. Crops ,0.143069399,0.117749437,0.260818836
Mexico,PA,4,1123,Poultry & Eggs,0.021509796,0.020337801,0.041847598
Mexico,PA,4,2111,Oil & Gas ,0.000482807,0.000293318,0.000776126
Mexico,PA,4,2123,Nonmetallic Minerals ,0.019657189,0.018381196,0.038038385
Mexico,PA,4,3111,Animal Foods ,0.02468503,0.038361871,0.063046902
Mexico,PA,4,3112,Grain & Oilseed Milling Products ,0.002705903,0.002974019,0.005679922
Mexico,PA,4,3113,Sugar & Confectionery Products ,1.284957078,1.431455597,2.716412675
Mexico,PA,4,3115,Dairy Products ,0.278217629,0.363207907,0.641425536
Mexico,PA,4,3116,Meat Products ,5.805239461,8.397224418,14.20246388
Mexico,PA,4,3118,Bakery & Tortilla Products ,0.443844755,0.71844595,1.162290706
Mexico,PA,4,3119,Misc. Foods ,0.829667754,1.237654858,2.067322611
Mexico,PA,4,3132,Fabrics ,2.150992481,1.979178092,4.130170572
Mexico,PA,4,3133,Finished & Coated Textile Fabrics ,54.40692988,50.0610786,104.4680085
Mexico,PA,4,3141,Textile Furnishings ,0.024193727,0.02226121,0.046454937
Mexico,PA,4,3149,Misc. Textile Products ,3.495514779,3.216304255,6.711819034
Mexico,PA,4,3152,Apparel ,0.449226194,0.407338309,0.856564503
Mexico,PA,4,3159,Apparel Accessories ,0.706750346,0.640849743,1.347600089
Mexico,PA,4,3161,Leather & Hide Tanning ,0.010544658,0.009561426,0.020106084
Mexico,PA,4,3162,Footwear ,0.013172929,0.011944625,0.025117554
Mexico,PA,4,3169,Misc. Leather Products ,0.424519383,0.384935273,0.809454657
Mexico,PA,4,3219,Misc. Wood Products ,0.07557193,0.075535875,0.151107805
Mexico,PA,4,3221,Pulp & Paperboard Mill Products ,0.025421874,0.027336588,0.052758462
Mexico,PA,4,3222,Converted Paper Products ,7.288398088,8.937343819,16.22574191
Mexico,PA,4,3231,Printed Matter & Related Products ,3.764577034,3.875323154,7.639900187
Mexico,PA,4,3241,Petroleum & Coal Products ,0.00494018,0.004290899,0.009231078
Mexico,PA,4,3251,Basic Chemicals ,80.57184514,63.09185162,143.6636968
Mexico,PA,4,3252,Resins & Synthetic Fibers ,3.268209954,4.605404875,7.873614829
Mexico,PA,4,3253,Pesticides & Fertilizers ,0.289438851,0.250615915,0.540054767
Mexico,PA,4,3254,Pharmaceuticals & Medicines ,37.97579385,20.57022167,58.54601552
Mexico,PA,4,3255,"Paints, Coatings & Adhesives ",5.370341714,6.038156228,11.40849794
Mexico,PA,4,3256,"Soaps, Cleaning Agents & Toiletries ",0.649856451,0.548878757,1.198735208
Mexico,PA,4,3259,Misc. Chemical Preparations ,0.56115479,0.651274574,1.212429364
Mexico,PA,4,3261,Plastics Products ,3.125704775,3.327914836,6.453619612
Mexico,PA,4,3262,Rubber Products ,0.383734784,0.368244074,0.751978857
Mexico,PA,4,3271,Clay & Refractory Products ,0.514959654,0.409566979,0.924526632
Mexico,PA,4,3272,Glass & Glass Products ,0.116200784,0.079991893,0.196192677
Mexico,PA,4,3273,Cement & Concrete Products ,0.016845688,0.013327019,0.030172707
Mexico,PA,4,3274,Lime & Gypsum Products ,0.002320481,0.00160994,0.003930421
Mexico,PA,4,3279,Misc. Nonmetallic Minerals ,0.493843981,0.342626791,0.836470772
Mexico,PA,4,3311,"Iron, Steel & Ferroalloys",1.513025163,1.451851639,2.964876801
Mexico,PA,4,3312,Products from Purchased Steel ,1.362575901,3.796316316,5.158892217
Mexico,PA,4,3313,Aluminum,4.842853303,3.011041179,7.853894483
Mexico,PA,4,3314,Nonferrous Metal Products,1.799762435,0.917280313,2.717042748
Mexico,PA,4,3315,Foundry Products,0.200646082,0.131890917,0.332536999
Mexico,PA,4,3322,Cutlery & Handtools ,0.042896983,0.03483264,0.077729623
Mexico,PA,4,3323,Architectural & Structural Metals ,0.55960387,0.532875746,1.092479616
Mexico,PA,4,3324,"Boilers, Tanks & Containers ",0.188322669,0.178208345,0.366531014
Mexico,PA,4,3325,Hardware ,0.355591982,0.413616378,0.76920836
Mexico,PA,4,3326,Springs & Wire Products ,1.490353539,1.409110562,2.899464101
Mexico,PA,4,3327,"Bolts, Nuts & Misc. Turned Prods ",18.33641636,15.05458328,33.39099964
Mexico,PA,4,3329,Misc. Fabricated Metal Products ,25.29976596,20.17604431,45.47581027
Mexico,PA,4,3331,Ag. & Construction Machinery ,0.077786799,0.070243087,0.148029885
Mexico,PA,4,3332,Industrial Machinery ,1.824669254,1.573796709,3.398465963
Mexico,PA,4,3333,Comm. & Serv. Industry Machinery ,1.498002405,1.386600328,2.884602733
Mexico,PA,4,3334,HVAC & Refrigeration Equipment ,0.076898972,0.053972236,0.130871208
Mexico,PA,4,3335,Metalworking Machinery ,0.724767922,0.645006322,1.369774244
Mexico,PA,4,3336,Engines & Turbines ,0.281494385,0.246959905,0.528454289
Mexico,PA,4,3339,Misc. General Purpose Machinery ,4.690667514,4.04190145,8.732568964
Mexico,PA,4,3341,Computer Equipment ,2.550797598,1.135591515,3.686389114
Mexico,PA,4,3342,Communications Equipment ,3.89927269,1.229327351,5.128600041
Mexico,PA,4,3343,Audio & Video Equipment ,1.232071618,4.430569533,5.662641151
Mexico,PA,4,3344,Semiconductors & Components ,16.6393491,5.50581637,22.14516547
Mexico,PA,4,3345,Navigational & Meas. Instruments ,23.90058199,6.248580329,30.14916232
Mexico,PA,4,3346,Magnetic & Optical Media ,0.079371088,0.059646039,0.139017127
Mexico,PA,4,3351,Electric Lighting Equipment ,0.666909605,0.527541399,1.194451004
Mexico,PA,4,3352,Household Appliances ,2.309574763,1.677464506,3.98703927
Mexico,PA,4,3353,Electrical Equipment ,7.056893075,5.02186233,12.0787554
Mexico,PA,4,3359,Electrical Equipment & Components ,11.57001843,8.582866821,20.15288525
Mexico,PA,4,3361,Motor Vehicles ,0.068627821,0.092296689,0.16092451
Mexico,PA,4,3362,Motor Vehicle Bodies & Trailers ,0.565222049,0.650259813,1.215481861
Mexico,PA,4,3363,Motor Vehicle Parts ,2.921516913,2.943168472,5.864685385
Mexico,PA,4,3364,Aerospace Products & Parts ,2.182128102,0.879221009,3.061349111
Mexico,PA,4,3365,Railroad Rolling Stock ,0.010404422,0.00701647,0.017420892
Mexico,PA,4,3369,Misc. Transportation Equipment ,0.103853189,0.079571452,0.183424641
Mexico,PA,4,3371,Household & Institutional Furniture ,0.143573699,0.147491069,0.291064768
Mexico,PA,4,3372,Office Furniture & Fixtures ,0.639514651,0.649211738,1.28872639
Mexico,PA,4,3379,Furniture Related Products ,0.001686188,0.002233026,0.003919214
Mexico,PA,4,3391,Medical Equipment & Supplies ,2.25008363,1.289237107,3.539320737
Mexico,PA,4,3399,Misc. Manufactured Commodities ,15.65691485,16.37101512,32.02792996
Mexico,PA,5,2111,Oil & Gas ,0.169492977,0.10297154,0.272464517
Mexico,PA,5,2121,Coal & Petroleum Gases ,0.014724876,0.008389467,0.023114344
Mexico,PA,5,2123,Nonmetallic Minerals ,0.347839691,0.325260624,0.673100315
Mexico,PA,5,3111,Animal Foods ,0.024710538,0.038401512,0.063112049
Mexico,PA,5,3112,Grain & Oilseed Milling Products ,0.006394543,0.007028149,0.013422692
Mexico,PA,5,3113,Sugar & Confectionery Products ,0.176174605,0.196260349,0.372434953
Mexico,PA,5,3115,Dairy Products ,0.336236016,0.438949825,0.775185841
Mexico,PA,5,3116,Meat Products ,1.398753857,2.023284332,3.42203819
Mexico,PA,5,3118,Bakery & Tortilla Products ,0.150462345,0.243551515,0.39401386
Mexico,PA,5,3119,Misc. Foods ,0.08173689,0.121930807,0.203667696
Mexico,PA,5,3121,Beverages ,0.003112978,0.003276978,0.006389956
Mexico,PA,5,3131,"Fibers, Yarns & Threads ",0.003909953,0.003597639,0.007507592
Mexico,PA,5,3132,Fabrics ,0.280957942,0.258515922,0.539473864
Mexico,PA,5,3133,Finished & Coated Textile Fabrics ,4.918568832,4.52568931,9.444258142
Mexico,PA,5,3149,Misc. Textile Products ,2.163815188,1.990976562,4.154791749
Mexico,PA,5,3152,Apparel ,0.052017761,0.04716739,0.099185151
Mexico,PA,5,3159,Apparel Accessories ,0.153261513,0.138970716,0.292232229
Mexico,PA,5,3169,Misc. Leather Products ,0.01668045,0.015125089,0.031805539
Mexico,PA,5,3219,Misc. Wood Products ,0.075586467,0.075550405,0.151136872
Mexico,PA,5,3221,Pulp & Paperboard Mill Products ,3.597964116,3.868954154,7.46691827
Mexico,PA,5,3222,Converted Paper Products ,0.798200891,0.978787891,1.776988782
Mexico,PA,5,3231,Printed Matter & Related Products ,0.398148948,0.409861672,0.808010621
Mexico,PA,5,3241,Petroleum & Coal Products ,0.962480233,0.835982831,1.798463064
Mexico,PA,5,3251,Basic Chemicals ,93.34607283,73.09472144,166.4407943
Mexico,PA,5,3252,Resins & Synthetic Fibers ,16.39391922,23.10152546,39.49544468
Mexico,PA,5,3253,Pesticides & Fertilizers ,0.146018461,0.126432752,0.272451213
Mexico,PA,5,3254,Pharmaceuticals & Medicines ,2.822009364,1.528588406,4.35059777
Mexico,PA,5,3255,"Paints, Coatings & Adhesives ",3.967468921,4.460832932,8.428301853
Mexico,PA,5,3256,"Soaps, Cleaning Agents & Toiletries ",0.12233846,0.103328945,0.225667405
Mexico,PA,5,3259,Misc. Chemical Preparations ,0.444950956,0.516408751,0.961359707
Mexico,PA,5,3261,Plastics Products ,4.965928281,5.28718724,10.25311552
Mexico,PA,5,3262,Rubber Products ,0.090137336,0.086498647,0.176635983
Mexico,PA,5,3271,Clay & Refractory Products ,0.426048482,0.338852546,0.764901028
Mexico,PA,5,3272,Glass & Glass Products ,0.981817241,0.67587685,1.657694091
Mexico,PA,5,3279,Misc. Nonmetallic Minerals ,0.076473217,0.053056783,0.12953
Mexico,PA,5,3311,"Iron, Steel & Ferroalloys",0.025935072,0.024886484,0.050821556
Mexico,PA,5,3312,Products from Purchased Steel ,0.363982614,1.014103607,1.378086222
Mexico,PA,5,3313,Aluminum,0.323612916,0.201206139,0.524819055
Mexico,PA,5,3314,Nonferrous Metal Products,0.027133357,0.013828989,0.040962346
Mexico,PA,5,3315,Foundry Products,0.020570634,0.013521718,0.034092353
Mexico,PA,5,3322,Cutlery & Handtools ,0.011870589,0.009638999,0.021509588
Mexico,PA,5,3323,Architectural & Structural Metals ,2.30000114,2.190147156,4.490148297
Mexico,PA,5,3324,"Boilers, Tanks & Containers ",0.546199686,0.516864712,1.063064398
Mexico,PA,5,3325,Hardware ,0.46255973,0.538038791,1.000598521
Mexico,PA,5,3326,Springs & Wire Products ,0.470569336,0.4449174,0.915486736
Mexico,PA,5,3327,"Bolts, Nuts & Misc. Turned Prods ",2.397350023,1.968274764,4.365624787
Mexico,PA,5,3329,Misc. Fabricated Metal Products ,16.2196695,12.93485367,29.15452317
Mexico,PA,5,3331,Ag. & Construction Machinery ,0.024877225,0.022464648,0.047341873
Mexico,PA,5,3332,Industrial Machinery ,5.395631266,4.653789563,10.04942083
Mexico,PA,5,3333,Comm. & Serv. Industry Machinery ,1.220755572,1.129971534,2.350727107
Mexico,PA,5,3334,HVAC & Refrigeration Equipment ,0.070816541,0.049703226,0.120519768
Mexico,PA,5,3335,Metalworking Machinery ,0.085792309,0.07635076,0.162143069
Mexico,PA,5,3336,Engines & Turbines ,0.094396355,0.082815559,0.177211915
Mexico,PA,5,3339,Misc. General Purpose Machinery ,0.336467936,0.289931068,0.626399004
Mexico,PA,5,3341,Computer Equipment ,0.301522642,0.134235093,0.435757735
Mexico,PA,5,3342,Communications Equipment ,0.268500494,0.084650402,0.353150896
Mexico,PA,5,3343,Audio & Video Equipment ,0.213311635,0.767075563,0.980387198
Mexico,PA,5,3344,Semiconductors & Components ,2.407856099,0.796738709,3.204594808
Mexico,PA,5,3345,Navigational & Meas. Instruments ,3.729080808,0.974932786,4.704013594
Mexico,PA,5,3351,Electric Lighting Equipment ,0.23468756,0.185643455,0.420331015
Mexico,PA,5,3352,Household Appliances ,0.135526516,0.098434103,0.233960619
Mexico,PA,5,3353,Electrical Equipment ,0.661070257,0.470434196,1.131504453
Mexico,PA,5,3359,Electrical Equipment & Components ,0.057165667,0.042406614,0.099572281
Mexico,PA,5,3361,Motor Vehicles ,0.062582549,0.084166478,0.146749027
Mexico,PA,5,3362,Motor Vehicle Bodies & Trailers ,0.129858823,0.149396108,0.279254931
Mexico,PA,5,3363,Motor Vehicle Parts ,5.668071267,5.710077724,11.37814899
Mexico,PA,5,3364,Aerospace Products & Parts ,47.05938834,18.96112462,66.02051296
Mexico,PA,5,3365,Railroad Rolling Stock ,0.195996346,0.1321748,0.328171145
Mexico,PA,5,3366,Ships & Boats ,0.021044643,0.017644464,0.038689107
Mexico,PA,5,3369,Misc. Transportation Equipment ,1.773981794,1.359210144,3.133191938
Mexico,PA,5,3372,Office Furniture & Fixtures ,0.106886189,0.108506926,0.215393115
Mexico,PA,5,3391,Medical Equipment & Supplies ,1.428660717,0.818583978,2.247244696
Mexico,PA,5,3399,Misc. Manufactured Commodities ,5.322857994,5.565629597,10.88848759
Mexico,PA,5,9100,Scrap Products ,0,0,0
Mexico,PA,6,1111,Oilseeds & Grains ,6.099360751,5.019915513,11.11927626
Mexico,PA,6,1112,Vegetables & Melons ,0.268278944,0.220799799,0.489078743
Mexico,PA,6,1113,Fruits & Tree Nuts ,0.06002469,0.049401714,0.109426404
Mexico,PA,6,1114,Greenhouse & Nursery Products,1.221420295,1.005257261,2.226677556
Mexico,PA,6,1119,Misc. Crops ,1.725073357,1.419775425,3.144848782
Mexico,PA,6,1121,Cattle,0.049416581,0.046724041,0.096140622
Mexico,PA,6,1123,Poultry & Eggs,0.288940059,0.273196707,0.562136766
Mexico,PA,6,1129,Misc. Animal Products ,0.003387467,0.003202896,0.006590363
Mexico,PA,6,1132,Forestry Products ,0.004156005,0.010496836,0.014652841
Mexico,PA,6,2111,Oil & Gas ,0.010583045,0.006429484,0.017012529
Mexico,PA,6,2121,Coal & Petroleum Gases ,0.000873347,0.000497587,0.001370934
Mexico,PA,6,2123,Nonmetallic Minerals ,0.293999036,0.274914888,0.568913925
Mexico,PA,6,3111,Animal Foods ,0.307730807,0.478230308,0.785961114
Mexico,PA,6,3112,Grain & Oilseed Milling Products ,0.043778596,0.048116414,0.091895011
Mexico,PA,6,3113,Sugar & Confectionery Products ,3.843496278,4.281694971,8.125191249
Mexico,PA,6,3114,Preserves & Specialty Foods ,0.023808115,0.036542455,0.06035057
