state,district,NAICS4,Description,World,Mexico,Direct Jobs,Indirect Jobs,Total Jobs,Mex_Share
MN,1,3273,Cement & Concrete Products ,3050407,0,0,0,0,0
MN,1,3321,"Crowns, Closures & Seals ",2342579,68830,0,0,0,0.029382147
MN,1,1121,Cattle,2309305,266710,1,1,2,0.115493623
MN,1,1119,Misc. Crops ,2111626,11529,0,0,0,0.005459774
MN,1,3346,Magnetic & Optical Media ,1719004,207147,1,1,1,0.120504083
MN,1,3141,Textile Furnishings ,1694392,194821,1,1,1,0.114979887
MN,1,3219,Misc. Wood Products ,1581529,34016,0,0,0,0.0215083
MN,1,1113,Fruits & Tree Nuts ,1505565,38749,0,0,0,0.025737182
MN,1,3118,Bakery & Tortilla Products ,1469095,90399,0,1,1,0.061533801
MN,1,3271,Clay & Refractory Products ,1462253,151541,1,0,1,0.103635281
MN,1,3117,Prepared Seafood Products ,1433729,14621,0,0,0,0.010197883
MN,1,1129,Misc. Animal Products ,1325176,8295,0,0,0,0.006259546
MN,1,3241,Petroleum & Coal Products ,1234357,160435,0,0,0,0.129974554
MN,1,3211,Sawmill & Wood Products ,1138675,194480,1,1,2,0.170795003
MN,1,3131,"Fibers, Yarns & Threads ",930847,124459,0,0,1,0.133705109
MN,1,1123,Poultry & Eggs,811604,40381,0,0,0,0.04975456
MN,1,3151,Knit Apparel ,749877,129321,0,1,1,0.172456283
MN,1,3159,Apparel Accessories ,711829,360621,1,2,3,0.506611841
MN,1,3152,Apparel ,593173,50178,0,0,0,0.084592522
MN,1,2111,Oil & Gas ,577551,188441,0,0,0,0.326275948
MN,1,1114,Greenhouse & Nursery Products,518945,0,0,0,0,0
MN,1,3212,"Veneer, Plywood & Engineered Wood ",488201,4637,0,0,0,0.009498137
MN,1,1122,Swine,353234,272763,1,1,2,0.772187841
MN,1,1132,Forestry Products ,262232,0,0,0,0,0
MN,1,3312,Products from Purchased Steel ,245926,26903,0,0,0,0.109394696
MN,1,1133,Timber & Logs ,240465,776,0,0,0,0.003227081
MN,1,3274,Lime & Gypsum Products ,69900,0,0,0,0,0
MN,1,3379,Furniture Related Products ,555,0,0,0,0,0
MN,1,1125,Aquaculture ,0,0,0,0,0,0
MN,1,3122,Tobacco Products ,0,0,0,0,0,0
MN,1,3161,Leather & Hide Tanning ,0,0,0,0,0,0
MN,1,3162,Footwear ,0,0,0,0,0,0
MN,1,5112,Software ,0,0,0,0,0,0
MN,2,3345,Navigational & Meas. Instruments ,130169693,5516667,12,9,21,0.042380579
MN,2,3261,Plastics Products ,122767739,19280079,56,66,123,0.157045158
MN,2,3333,Comm. & Serv. Industry Machinery ,113338904,2899459,7,10,17,0.025582204
MN,2,3241,Petroleum & Coal Products ,109317769,13938040,3,20,23,0.127500224
MN,2,1111,Oilseeds & Grains ,107833002,9999319,70,32,102,0.092729673
MN,2,3121,Beverages ,106772336,18153302,35,72,107,0.170018777
MN,2,3364,Aerospace Products & Parts ,89748648,2575888,5,6,11,0.028701134
MN,2,3222,Converted Paper Products ,71729834,6091297,15,22,37,0.084919993
MN,2,3331,Ag. & Construction Machinery ,69176068,5241940,10,20,30,0.075776785
MN,2,3329,Misc. Fabricated Metal Products ,66710675,14784300,49,45,94,0.221618204
MN,2,3341,Computer Equipment ,65386484,15002413,66,17,82,0.229442112
MN,2,3399,Misc. Manufactured Commodities ,49440583,3262390,11,14,25,0.065986075
MN,2,3279,Misc. Nonmetallic Minerals ,49174353,4380292,12,13,25,0.089076759
MN,2,3344,Semiconductors & Components ,48272636,1849622,5,3,8,0.038316159
MN,2,3161,Leather & Hide Tanning ,41725681,3950165,14,23,37,0.094669875
MN,2,3342,Communications Equipment ,37976054,1674573,3,3,5,0.044095498
MN,2,3339,Misc. General Purpose Machinery ,37638825,2455562,6,8,14,0.065240134
MN,2,3162,Footwear ,36375345,1130025,4,7,10,0.031065685
MN,2,3361,Motor Vehicles ,28791537,537678,0,2,2,0.018674863
MN,2,3115,Dairy Products ,27527636,4200221,6,27,33,0.152581973
MN,2,3113,Sugar & Confectionery Products ,27026407,495971,1,2,3,0.018351348
MN,2,3251,Basic Chemicals ,26617888,1510350,1,5,6,0.056741917
MN,2,3363,Motor Vehicle Parts ,25583698,16116919,33,65,98,0.62996831
MN,2,3253,Pesticides & Fertilizers ,24868704,382162,0,1,1,0.015367186
MN,2,3272,Glass & Glass Products ,24284601,2145741,8,6,14,0.088358092
MN,2,3112,Grain & Oilseed Milling Products ,21845945,7378372,5,44,49,0.337745609
MN,2,3353,Electrical Equipment ,20426308,4927328,16,13,30,0.241224601
MN,2,3334,HVAC & Refrigeration Equipment ,18996821,2928909,8,9,17,0.154178902
MN,2,3119,Misc. Foods ,18938422,1802154,3,8,11,0.095158615
MN,2,3359,Electrical Equipment & Components ,17782856,4616706,11,12,23,0.259615553
MN,2,3391,Medical Equipment & Supplies ,17632273,190802,1,0,1,0.01082118
MN,2,3231,Printed Matter & Related Products ,17369569,1315131,6,5,11,0.075714659
MN,2,9100,Scrap Products ,16500471,659964,0,0,0,0.039996676
MN,2,3256,"Soaps, Cleaning Agents & Toiletries ",14587393,544379,1,1,2,0.037318457
MN,2,3335,Metalworking Machinery ,12388348,2913445,13,11,24,0.235176232
MN,2,3332,Industrial Machinery ,9723068,371297,1,2,3,0.038187227
MN,2,3324,"Boilers, Tanks & Containers ",9663260,490398,1,2,3,0.050748712
MN,2,3149,Misc. Textile Products ,9642959,1740382,7,6,13,0.180482153
MN,2,3221,Pulp & Paperboard Mill Products ,9366751,200898,0,1,1,0.021447992
MN,2,3314,Nonferrous Metal Products,9183752,751818,1,2,3,0.081863927
MN,2,3116,Meat Products ,8350681,1749058,5,11,15,0.209450942
MN,2,3352,Household Appliances ,8098541,517207,2,1,3,0.063864219
MN,2,3118,Bakery & Tortilla Products ,7588086,461672,2,3,5,0.060841693
MN,2,3111,Animal Foods ,7470969,673387,1,4,4,0.090133823
MN,2,3371,Household & Institutional Furniture ,6619991,1038785,7,4,11,0.156916376
MN,2,2122,Metal Ores ,6347744,257662,0,0,1,0.040591114
MN,2,3313,Aluminum,5975185,3562410,7,13,20,0.596200787
MN,2,3255,"Paints, Coatings & Adhesives ",5928841,1093090,2,3,5,0.184368243
MN,2,3372,Office Furniture & Fixtures ,5518636,646014,3,2,5,0.117060448
MN,2,3254,Pharmaceuticals & Medicines ,5501732,39720,0,0,0,0.007219545
MN,2,3369,Misc. Transportation Equipment ,5406972,100124,0,0,0,0.018517573
MN,2,3169,Misc. Leather Products ,5401023,591938,2,3,5,0.109597386
MN,2,3343,Audio & Video Equipment ,3959081,330057,1,1,2,0.083367074
MN,2,3321,"Crowns, Closures & Seals ",3716269,108581,0,0,1,0.029217745
MN,2,3273,Cement & Concrete Products ,3551554,0,0,0,0,0
MN,2,3271,Clay & Refractory Products ,3547559,365142,2,1,3,0.102927675
MN,2,2123,Nonmetallic Minerals ,3501160,86449,0,0,0,0.024691531
MN,2,3323,Architectural & Structural Metals ,3366158,58133,0,0,0,0.017269837
MN,2,3311,"Iron, Steel & Ferroalloys",2831900,222359,0,1,1,0.078519369
MN,2,3336,Engines & Turbines ,2831885,1317864,2,5,7,0.465366355
MN,2,3259,Misc. Chemical Preparations ,2629975,372540,1,1,2,0.141651537
MN,2,3326,Springs & Wire Products ,2392119,933558,3,4,7,0.39026403
MN,2,3212,"Veneer, Plywood & Engineered Wood ",2139708,24745,0,0,0,0.011564662
MN,2,3366,Ships & Boats ,2016038,32077,0,0,0,0.01591091
MN,2,3362,Motor Vehicle Bodies & Trailers ,1841431,541457,1,3,4,0.294041428
MN,2,3322,Cutlery & Handtools ,1603697,135128,0,0,1,0.084260306
MN,2,3365,Railroad Rolling Stock ,1586303,11468,0,0,0,0.007229388
MN,2,3262,Rubber Products ,1565315,487836,2,2,3,0.311653565
MN,2,3315,Foundry Products,1485398,29760,0,0,0,0.020035034
MN,2,3346,Magnetic & Optical Media ,1481105,179732,0,1,1,0.121349938
MN,2,3114,Preserves & Specialty Foods ,1344758,42308,0,0,0,0.031461423
MN,2,3327,"Bolts, Nuts & Misc. Turned Prods ",1150676,755667,4,2,6,0.656715705
MN,2,3325,Hardware ,1086842,440260,1,2,3,0.405081879
MN,2,3252,Resins & Synthetic Fibers ,1035466,299235,0,1,1,0.288985829
MN,2,3132,Fabrics ,1001067,123986,0,0,1,0.123853848
MN,2,3159,Apparel Accessories ,908596,453361,2,3,4,0.498968739
MN,2,1112,Vegetables & Melons ,880580,12165,0,0,0,0.013814758
MN,2,3219,Misc. Wood Products ,878485,17845,0,0,0,0.02031338
MN,2,3141,Textile Furnishings ,871546,102886,0,0,1,0.118049994
MN,2,3351,Electric Lighting Equipment ,833739,107274,0,0,1,0.128666165
MN,2,1113,Fruits & Tree Nuts ,777128,20038,0,0,0,0.025784684
MN,2,1121,Cattle,761895,88085,0,0,1,0.115613044
MN,2,1119,Misc. Crops ,618662,3395,0,0,0,0.005487649
MN,2,3152,Apparel ,561101,47641,0,0,0,0.084906282
MN,2,1141,Marine Products ,436149,21928,0,0,0,0.050276396
MN,2,3211,Sawmill & Wood Products ,433508,74041,0,0,1,0.170795003
MN,2,1129,Misc. Animal Products ,328677,1880,0,0,0,0.005719901
MN,2,1123,Poultry & Eggs,289551,14417,0,0,0,0.049790883
MN,2,1114,Greenhouse & Nursery Products,179412,0,0,0,0,0
MN,2,3133,Finished & Coated Textile Fabrics ,177954,20173,0,0,0,0.113360756
MN,2,2111,Oil & Gas ,165252,53973,0,0,0,0.326610268
MN,2,1132,Forestry Products ,149510,0,0,0,0,0
MN,2,1133,Timber & Logs ,135589,0,0,0,0,0
MN,2,3274,Lime & Gypsum Products ,90184,0,0,0,0,0
MN,2,3117,Prepared Seafood Products ,81101,827,0,0,0,0.010197162
MN,2,3312,Products from Purchased Steel ,26393,1662,0,0,0,0.062971242
MN,2,1122,Swine,25450,19575,0,0,0,0.769155206
MN,2,3379,Furniture Related Products ,24904,0,0,0,0,0
MN,2,3151,Knit Apparel ,3726,626,0,0,0,0.168008588
MN,2,3131,"Fibers, Yarns & Threads ",1235,0,0,0,0,0
MN,2,1125,Aquaculture ,0,0,0,0,0,0
MN,2,3122,Tobacco Products ,0,0,0,0,0,0
MN,2,5112,Software ,0,0,0,0,0,0
MN,3,3391,Medical Equipment & Supplies ,757725575,8171779,25,21,46,0.010784616
MN,3,3333,Comm. & Serv. Industry Machinery ,386960536,9896600,22,34,57,0.025575218
MN,3,3254,Pharmaceuticals & Medicines ,378612279,2697159,3,5,8,0.007123802
MN,3,3339,Misc. General Purpose Machinery ,345612421,22512735,51,77,129,0.065138675
MN,3,3345,Navigational & Meas. Instruments ,314919901,13342358,28,22,51,0.042367465
MN,3,3344,Semiconductors & Components ,259194559,9920734,29,15,44,0.03827524
MN,3,3341,Computer Equipment ,212283476,48687084,213,54,267,0.229349382
MN,3,3332,Industrial Machinery ,100620362,3826269,11,16,26,0.038026786
MN,3,3364,Aerospace Products & Parts ,94922822,2724263,6,6,12,0.028699768
MN,3,3261,Plastics Products ,72874666,11452707,34,39,73,0.157156219
MN,3,3353,Electrical Equipment ,70024032,16860782,56,46,103,0.240785649
MN,3,3352,Household Appliances ,53638414,3404333,11,9,20,0.063468189
MN,3,3222,Converted Paper Products ,50535355,4292469,11,16,26,0.08493992
MN,3,3359,Electrical Equipment & Components ,46605783,12071478,30,31,60,0.259012449
MN,3,3336,Engines & Turbines ,36140990,16544904,29,61,90,0.457787792
MN,3,3256,"Soaps, Cleaning Agents & Toiletries ",30724119,1144229,2,2,4,0.037242044
MN,3,3334,HVAC & Refrigeration Equipment ,27989337,4310474,12,13,26,0.154004148
MN,3,3329,Misc. Fabricated Metal Products ,25382831,5632590,19,17,36,0.221905508
MN,3,9100,Scrap Products ,23207785,928033,0,0,0,0.039988004
MN,3,3335,Metalworking Machinery ,21965146,5151305,22,19,42,0.234521774
MN,3,3132,Fabrics ,20813274,2449769,9,9,18,0.117702241
MN,3,3262,Rubber Products ,20402960,6166757,19,21,40,0.302248154
MN,3,3119,Misc. Foods ,17795594,1693495,3,7,10,0.095163724
MN,3,3255,"Paints, Coatings & Adhesives ",17755722,3249178,5,9,14,0.182993291
MN,3,3342,Communications Equipment ,16325134,721495,1,1,2,0.044195349
MN,3,3399,Misc. Manufactured Commodities ,14289142,946106,3,4,7,0.066211533
MN,3,3346,Magnetic & Optical Media ,14244166,1668531,5,5,9,0.117137851
MN,3,3324,"Boilers, Tanks & Containers ",13338612,675831,2,2,4,0.050667266
MN,3,3112,Grain & Oilseed Milling Products ,13230497,4472617,3,27,30,0.338053589
MN,3,3231,Printed Matter & Related Products ,12400552,940715,5,4,8,0.075860736
MN,3,3331,Ag. & Construction Machinery ,11549439,878432,2,3,5,0.076058413
MN,3,3121,Beverages ,10657295,1812657,4,7,11,0.17008603
MN,3,3251,Basic Chemicals ,9988726,568294,0,2,2,0.056893542
MN,3,3271,Clay & Refractory Products ,9291254,953399,5,3,8,0.102612521
MN,3,3253,Pesticides & Fertilizers ,8214996,126344,0,0,0,0.015379679
MN,3,3361,Motor Vehicles ,6408232,120081,0,0,1,0.018738554
MN,3,2111,Oil & Gas ,6307023,2056615,1,2,3,0.32608332
MN,3,3327,"Bolts, Nuts & Misc. Turned Prods ",6305889,4009797,20,13,33,0.635881317
MN,3,3252,Resins & Synthetic Fibers ,5892188,1650358,1,6,7,0.280092556
MN,3,3118,Bakery & Tortilla Products ,5302759,322977,1,2,3,0.06090735
MN,3,3363,Motor Vehicle Parts ,4591936,2924409,6,12,18,0.636857526
MN,3,3323,Architectural & Structural Metals ,4326936,74557,0,0,1,0.0172309
MN,3,3311,"Iron, Steel & Ferroalloys",4211995,329644,0,1,2,0.078263151
MN,3,3322,Cutlery & Handtools ,4068225,336855,1,1,2,0.082801467
MN,3,3111,Animal Foods ,4004328,361752,0,2,2,0.090340252
MN,3,3371,Household & Institutional Furniture ,2854666,454062,3,2,5,0.159059589
MN,3,3343,Audio & Video Equipment ,2707536,227124,1,1,1,0.083885865
MN,3,1111,Oilseeds & Grains ,2677585,252069,2,1,3,0.094140429
MN,3,3159,Apparel Accessories ,2130635,1036483,4,6,10,0.486466711
MN,3,3114,Preserves & Specialty Foods ,1949514,60882,0,0,0,0.031229322
MN,3,3372,Office Furniture & Fixtures ,1833941,218116,1,1,2,0.118932943
MN,3,3315,Foundry Products,1800942,36035,0,0,0,0.020008973
MN,3,3133,Finished & Coated Textile Fabrics ,1740643,173302,1,1,1,0.099562058
MN,3,3313,Aluminum,1654881,997540,2,4,6,0.602786545
MN,3,3152,Apparel ,1409433,115784,0,1,1,0.082149347
MN,3,3259,Misc. Chemical Preparations ,1318546,190495,0,1,1,0.144473534
MN,3,3141,Textile Furnishings ,1192899,139690,1,1,1,0.11710128
MN,3,3321,"Crowns, Closures & Seals ",1136178,33564,0,0,0,0.029541146
MN,3,3314,Nonferrous Metal Products,1045016,87973,0,0,0,0.0841834
MN,3,3279,Misc. Nonmetallic Minerals ,1023109,95970,0,0,1,0.093802322
MN,3,3312,Products from Purchased Steel ,925704,98802,0,1,1,0.106731741
MN,3,3241,Petroleum & Coal Products ,828159,108389,0,0,0,0.130879457
MN,3,3149,Misc. Textile Products ,536436,107992,0,0,1,0.201313857
MN,3,3131,"Fibers, Yarns & Threads ",340905,45581,0,0,0,0.133705871
MN,3,3221,Pulp & Paperboard Mill Products ,286059,4382,0,0,0,0.015318518
MN,3,3115,Dairy Products ,266714,46701,0,0,0,0.17509767
MN,3,3273,Cement & Concrete Products ,210522,0,0,0,0,0
MN,3,2122,Metal Ores ,176098,6381,0,0,0,0.036235505
MN,3,1113,Fruits & Tree Nuts ,168815,4273,0,0,0,0.025311732
MN,3,3326,Springs & Wire Products ,160347,76938,0,0,1,0.479821886
MN,3,3351,Electric Lighting Equipment ,112108,16558,0,0,0,0.147696864
MN,3,3272,Glass & Glass Products ,82002,8906,0,0,0,0.108607107
MN,3,3379,Furniture Related Products ,59040,0,0,0,0,0
MN,3,3219,Misc. Wood Products ,51964,0,0,0,0,0
MN,3,1114,Greenhouse & Nursery Products,42713,0,0,0,0,0
MN,3,1119,Misc. Crops ,32461,0,0,0,0,0
MN,3,1141,Marine Products ,32378,0,0,0,0,0
MN,3,3365,Railroad Rolling Stock ,27484,0,0,0,0,0
MN,3,1121,Cattle,20515,2333,0,0,0,0.113721667
MN,3,3113,Sugar & Confectionery Products ,9640,0,0,0,0,0
MN,3,1132,Forestry Products ,9115,0,0,0,0,0
MN,3,1133,Timber & Logs ,7215,0,0,0,0,0
MN,3,3151,Knit Apparel ,2294,542,0,0,0,0.236268527
MN,3,3169,Misc. Leather Products ,1791,0,0,0,0,0
MN,3,1123,Poultry & Eggs,534,0,0,0,0,0
MN,3,1125,Aquaculture ,0,0,0,0,0,0
MN,3,3122,Tobacco Products ,0,0,0,0,0,0
MN,3,3211,Sawmill & Wood Products ,0,0,0,0,0,0
MN,3,3212,"Veneer, Plywood & Engineered Wood ",0,0,0,0,0,0
MN,3,3274,Lime & Gypsum Products ,0,0,0,0,0,0
MN,3,3366,Ships & Boats ,0,0,0,0,0,0
MN,3,3369,Misc. Transportation Equipment ,0,0,0,0,0,0
MN,3,5112,Software ,0,0,0,0,0,0
MN,4,3345,Navigational & Meas. Instruments ,629006382,26647479,57,45,101,0.042364402
MN,4,3391,Medical Equipment & Supplies ,361840418,3902417,12,10,22,0.010784912
MN,4,3339,Misc. General Purpose Machinery ,254452924,16576172,38,57,95,0.065144357
MN,4,3255,"Paints, Coatings & Adhesives ",186293077,34009229,51,94,145,0.182557664
MN,4,3222,Converted Paper Products ,157257649,13347710,33,49,82,0.08487797
MN,4,3342,Communications Equipment ,122249232,5384592,9,8,17,0.044046019
MN,4,3252,Resins & Synthetic Fibers ,101093977,28163120,21,96,117,0.27858356
MN,4,3261,Plastics Products ,90298441,14188259,42,49,90,0.15712629
MN,4,3271,Clay & Refractory Products ,48648146,4985744,26,13,40,0.102485797
MN,4,3344,Semiconductors & Components ,43045384,1649613,5,2,7,0.038322646
MN,4,3311,"Iron, Steel & Ferroalloys",42326330,3295444,3,13,16,0.077858014
MN,4,3256,"Soaps, Cleaning Agents & Toiletries ",39621905,1474672,2,3,5,0.037218604
MN,4,3251,Basic Chemicals ,37754558,2141257,1,7,9,0.056715192
MN,4,3254,Pharmaceuticals & Medicines ,31878802,227552,0,0,1,0.007138035
MN,4,3221,Pulp & Paperboard Mill Products ,27959386,599152,1,2,3,0.021429369
MN,4,3336,Engines & Turbines ,26679767,12219099,21,45,67,0.457991219
MN,4,3231,Printed Matter & Related Products ,26624517,2011522,10,8,17,0.075551493
MN,4,3361,Motor Vehicles ,24234093,452595,0,2,2,0.018675962
MN,4,9100,Scrap Products ,21507156,860058,0,0,0,0.039989388
MN,4,3335,Metalworking Machinery ,18350646,4309499,19,16,35,0.234841814
MN,4,3346,Magnetic & Optical Media ,17897782,2096508,6,6,12,0.117137867
MN,4,3253,Pesticides & Fertilizers ,16749843,257442,0,1,1,0.015369816
MN,4,3259,Misc. Chemical Preparations ,16094463,2240091,4,7,10,0.139183954
MN,4,3279,Misc. Nonmetallic Minerals ,14789579,1319249,4,4,8,0.089201254
MN,4,3343,Audio & Video Equipment ,13360046,1103164,3,4,7,0.082571871
MN,4,3132,Fabrics ,13318548,1569732,6,6,12,0.117860596
MN,4,3399,Misc. Manufactured Commodities ,12519234,829363,3,3,6,0.066247104
MN,4,3115,Dairy Products ,12282374,1875292,3,12,15,0.152681558
MN,4,3324,"Boilers, Tanks & Containers ",10164207,515785,1,2,3,0.050745228
MN,4,3315,Foundry Products,10019962,206203,1,1,1,0.02057922
MN,4,3313,Aluminum,9068567,5391017,11,19,30,0.594472864
MN,4,3314,Nonferrous Metal Products,7476151,612530,1,2,3,0.081931197
MN,4,3219,Misc. Wood Products ,6519957,139247,1,1,1,0.021357043
MN,4,3121,Beverages ,5667999,965387,2,4,6,0.170322366
MN,4,3118,Bakery & Tortilla Products ,5147597,313597,1,2,3,0.060921047
MN,4,3334,HVAC & Refrigeration Equipment ,4528171,705605,2,2,4,0.155825608
MN,4,3329,Misc. Fabricated Metal Products ,4456890,999843,3,3,6,0.224336477
MN,4,3352,Household Appliances ,4393337,282028,1,1,2,0.064194484
MN,4,3119,Misc. Foods ,4304690,412292,1,2,3,0.095777396
MN,4,3113,Sugar & Confectionery Products ,2442568,45085,0,0,0,0.018458033
MN,4,3359,Electrical Equipment & Components ,2119399,569130,1,1,3,0.268533674
MN,4,3322,Cutlery & Handtools ,1961480,164366,0,1,1,0.083796929
MN,4,3332,Industrial Machinery ,1483215,57912,0,0,0,0.039044913
MN,4,3312,Products from Purchased Steel ,1195186,127564,0,1,1,0.106731505
MN,4,2123,Nonmetallic Minerals ,916207,22731,0,0,0,0.024809896
MN,4,3353,Electrical Equipment ,877962,224264,1,1,1,0.255437023
MN,4,3212,"Veneer, Plywood & Engineered Wood ",836033,9183,0,0,0,0.010984016
MN,4,3333,Comm. & Serv. Industry Machinery ,829646,22231,0,0,0,0.026795766
MN,4,3327,"Bolts, Nuts & Misc. Turned Prods ",771152,514696,3,2,4,0.667437807
MN,4,3131,"Fibers, Yarns & Threads ",733246,98039,0,0,1,0.133705469
MN,4,3323,Architectural & Structural Metals ,721091,12237,0,0,0,0.016970119
MN,4,3241,Petroleum & Coal Products ,539392,70692,0,0,0,0.131058673
MN,4,3133,Finished & Coated Textile Fabrics ,511131,53098,0,0,0,0.103883349
MN,4,2122,Metal Ores ,509893,20710,0,0,0,0.040616365
MN,4,3211,Sawmill & Wood Products ,490971,83856,0,0,1,0.170796238
MN,4,3149,Misc. Textile Products ,333274,71021,0,0,1,0.213100932
MN,4,3169,Misc. Leather Products ,297990,35835,0,0,0,0.120255713
MN,4,3363,Motor Vehicle Parts ,295439,209907,0,1,1,0.710491844
MN,4,3326,Springs & Wire Products ,281823,123971,0,1,1,0.439889576
MN,4,3365,Railroad Rolling Stock ,252512,1112,0,0,0,0.004403751
MN,4,3341,Computer Equipment ,209402,63176,0,0,0,0.301697214
MN,4,3162,Footwear ,206866,5021,0,0,0,0.024271751
MN,4,1129,Misc. Animal Products ,171327,986,0,0,0,0.005755077
MN,4,1112,Vegetables & Melons ,170360,2152,0,0,0,0.012632073
MN,4,3321,"Crowns, Closures & Seals ",170310,2064,0,0,0,0.012119077
MN,4,3116,Meat Products ,167927,40455,0,0,0,0.240908252
MN,4,1132,Forestry Products ,152313,0,0,0,0,0
MN,4,3379,Furniture Related Products ,143118,0,0,0,0,0
MN,4,1133,Timber & Logs ,138131,0,0,0,0,0
MN,4,1114,Greenhouse & Nursery Products,122240,0,0,0,0,0
MN,4,3351,Electric Lighting Equipment ,120068,17654,0,0,0,0.147033348
MN,4,3273,Cement & Concrete Products ,118834,0,0,0,0,0
MN,4,1113,Fruits & Tree Nuts ,108393,2783,0,0,0,0.02567509
MN,4,2111,Oil & Gas ,59020,19164,0,0,0,0.32470349
MN,4,3159,Apparel Accessories ,46504,29276,0,0,0,0.629537244
MN,4,3112,Grain & Oilseed Milling Products ,46034,21222,0,0,0,0.461007082
MN,4,3114,Preserves & Specialty Foods ,35166,0,0,0,0,0
MN,4,3372,Office Furniture & Fixtures ,34215,2946,0,0,0,0.086102587
MN,4,3262,Rubber Products ,31402,19221,0,0,0,0.612094771
MN,4,3152,Apparel ,27694,641,0,0,0,0.023145808
MN,4,3325,Hardware ,17545,7554,0,0,0,0.430550014
MN,4,3272,Glass & Glass Products ,2309,0,0,0,0,0
MN,4,3141,Textile Furnishings ,1924,0,0,0,0,0
MN,4,3161,Leather & Hide Tanning ,1264,0,0,0,0,0
MN,4,3274,Lime & Gypsum Products ,873,0,0,0,0,0
MN,4,1123,Poultry & Eggs,0,0,0,0,0,0
MN,4,1141,Marine Products ,0,0,0,0,0,0
MN,4,3111,Animal Foods ,0,0,0,0,0,0
MN,4,3122,Tobacco Products ,0,0,0,0,0,0
MN,4,3331,Ag. & Construction Machinery ,0,0,0,0,0,0
MN,4,3364,Aerospace Products & Parts ,0,0,0,0,0,0
MN,4,3369,Misc. Transportation Equipment ,0,0,0,0,0,0
MN,4,3371,Household & Institutional Furniture ,0,0,0,0,0,0
MN,4,5112,Software ,0,0,0,0,0,0
MN,5,3391,Medical Equipment & Supplies ,500038174,5392719,16,14,30,0.010784615
MN,5,3345,Navigational & Meas. Instruments ,229388015,9719604,21,16,37,0.042371891
MN,5,3339,Misc. General Purpose Machinery ,191617849,12484443,29,43,71,0.065152819
MN,5,3333,Comm. & Serv. Industry Machinery ,154918642,3962652,9,14,23,0.025578923
MN,5,3344,Semiconductors & Components ,87101005,3335515,10,5,15,0.038294793
MN,5,3329,Misc. Fabricated Metal Products ,85330239,18904709,62,58,120,0.221547592
MN,5,3332,Industrial Machinery ,66161621,2515974,7,10,17,0.038027696
MN,5,3222,Converted Paper Products ,61869264,5254143,13,19,32,0.084923315
MN,5,3341,Computer Equipment ,57802803,13265320,58,15,73,0.229492677
MN,5,9100,Scrap Products ,54525341,2179581,0,0,0,0.039973725
MN,5,3132,Fabrics ,53144284,6251537,24,23,47,0.117633291
MN,5,3254,Pharmaceuticals & Medicines ,49221211,351054,0,1,1,0.007132169
MN,5,3359,Electrical Equipment & Components ,48537487,12570895,31,32,63,0.258993528
MN,5,3261,Plastics Products ,43759274,6880452,20,24,44,0.157234144
MN,5,3336,Engines & Turbines ,32415408,14839378,26,55,81,0.45778779
MN,5,3353,Electrical Equipment ,31335786,7552449,25,21,46,0.24101674
MN,5,3262,Rubber Products ,30523031,9225530,29,31,60,0.302248161
MN,5,3352,Household Appliances ,25666146,1630556,5,4,10,0.063529445
MN,5,3399,Misc. Manufactured Commodities ,22349915,1477473,5,6,11,0.066106426
MN,5,3255,"Paints, Coatings & Adhesives ",20377831,3727865,6,10,16,0.182937281
MN,5,3119,Misc. Foods ,17746859,1688928,3,7,10,0.095167714
MN,5,3121,Beverages ,16733730,2845709,6,11,17,0.17005826
MN,5,3231,Printed Matter & Related Products ,13434902,1018336,5,4,9,0.075797799
MN,5,3324,"Boilers, Tanks & Containers ",12805409,649099,2,2,4,0.050689439
MN,5,3251,Basic Chemicals ,12630797,717942,0,2,3,0.056840594
MN,5,3256,"Soaps, Cleaning Agents & Toiletries ",12475500,465815,1,1,2,0.037338383
MN,5,3334,HVAC & Refrigeration Equipment ,11262449,1740624,5,5,10,0.154551111
MN,5,3335,Metalworking Machinery ,9955310,2344580,10,9,19,0.235510496
MN,5,3271,Clay & Refractory Products ,7915183,812501,4,2,6,0.102650943
MN,5,3323,Architectural & Structural Metals ,6899241,118489,0,0,1,0.017174208
MN,5,3342,Communications Equipment ,6819585,302961,1,0,1,0.044425137
MN,5,3327,"Bolts, Nuts & Misc. Turned Prods ",6546554,4160290,21,13,34,0.635493116
MN,5,3331,Ag. & Construction Machinery ,6498333,496010,1,2,3,0.076328806
MN,5,3346,Magnetic & Optical Media ,5050239,594748,2,2,3,0.117766308
MN,5,3311,"Iron, Steel & Ferroalloys",4359935,341033,0,1,2,0.078219744
MN,5,3118,Bakery & Tortilla Products ,4264229,260007,1,2,3,0.060973977
MN,5,3253,Pesticides & Fertilizers ,3301737,50865,0,0,0,0.015405527
MN,5,3252,Resins & Synthetic Fibers ,3067617,865078,1,3,4,0.282003262
MN,5,3141,Textile Furnishings ,2554104,292764,1,1,2,0.114624933
MN,5,3322,Cutlery & Handtools ,2518827,209782,1,1,1,0.083285593
MN,5,3364,Aerospace Products & Parts ,2175539,63399,0,0,0,0.029141744
MN,5,3321,"Crowns, Closures & Seals ",2094971,61593,0,0,0,0.029400407
MN,5,3315,Foundry Products,1882537,38225,0,0,0,0.020305046
MN,5,3159,Apparel Accessories ,1705178,829513,3,5,8,0.486467102
